timestamp,style,episode,joint_1_angle,joint_2_angle,joint_3_angle,joint_4_angle,joint_1_velocity,joint_2_velocity,joint_3_velocity,joint_4_velocity,brush_x,brush_y,brush_z,brush_vx,brush_vy,brush_vz
0.000000,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.348520,0.032155,0.000000,0.000000,0.000000,0.000000
0.067039,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.347177,0.044366,0.000000,-0.001343,0.012211,0.000000
0.134078,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.345406,0.056523,0.000000,-0.001771,0.012157,0.000000
0.201117,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.343209,0.068609,0.000000,-0.002196,0.012087,0.000000
0.268156,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.340590,0.080612,0.000000,-0.002619,0.012002,0.000000
0.335196,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.337551,0.092515,0.000000,-0.003039,0.011903,0.000000
0.402235,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.334097,0.104304,0.000000,-0.003455,0.011789,0.000000
0.469274,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.330230,0.115965,0.000000,-0.003866,0.011661,0.000000
0.536313,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.325957,0.127483,0.000000,-0.004273,0.011518,0.000000
0.603352,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.321283,0.138843,0.000000,-0.004675,0.011361,0.000000
0.670391,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.316212,0.150033,0.000000,-0.005071,0.011190,0.000000
0.737430,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.310752,0.161038,0.000000,-0.005460,0.011005,0.000000
0.804469,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.304909,0.171844,0.000000,-0.005843,0.010806,0.000000
0.871508,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.298690,0.182439,0.000000,-0.006219,0.010595,0.000000
0.938547,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.292104,0.192809,0.000000,-0.006587,0.010370,0.000000
1.005587,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.285157,0.202942,0.000000,-0.006946,0.010132,0.000000
1.072626,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.277860,0.212824,0.000000,-0.007298,0.009882,0.000000
1.139665,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.270219,0.222444,0.000000,-0.007640,0.009620,0.000000
1.206704,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.262246,0.231790,0.000000,-0.007973,0.009346,0.000000
1.273743,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.253950,0.240851,0.000000,-0.008296,0.009061,0.000000
1.340782,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.245341,0.249615,0.000000,-0.008609,0.008764,0.000000
1.407821,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.236430,0.258071,0.000000,-0.008911,0.008456,0.000000
1.474860,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.227228,0.266210,0.000000,-0.009202,0.008138,0.000000
1.541899,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.217745,0.274020,0.000000,-0.009482,0.007810,0.000000
1.608939,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.207995,0.281493,0.000000,-0.009751,0.007473,0.000000
1.675978,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.197988,0.288619,0.000000,-0.010007,0.007126,0.000000
1.743017,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.187737,0.295389,0.000000,-0.010251,0.006770,0.000000
1.810056,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.177255,0.301796,0.000000,-0.010482,0.006407,0.000000
1.877095,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.166554,0.307831,0.000000,-0.010701,0.006035,0.000000
1.944134,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.155648,0.313486,0.000000,-0.010906,0.005655,0.000000
2.011173,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.144551,0.318755,0.000000,-0.011097,0.005269,0.000000
2.078212,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.133275,0.323632,0.000000,-0.011276,0.004877,0.000000
2.145251,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.121836,0.328110,0.000000,-0.011440,0.004478,0.000000
2.212291,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.110246,0.332184,0.000000,-0.011590,0.004074,0.000000
2.279330,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.098520,0.335848,0.000000,-0.011726,0.003664,0.000000
2.346369,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.086673,0.339099,0.000000,-0.011847,0.003251,0.000000
2.413408,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.074719,0.341931,0.000000,-0.011954,0.002833,0.000000
2.480447,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.062673,0.344343,0.000000,-0.012046,0.002412,0.000000
2.547486,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.050550,0.346330,0.000000,-0.012123,0.001987,0.000000
2.614525,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.038365,0.347891,0.000000,-0.012185,0.001561,0.000000
2.681564,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.026132,0.349023,0.000000,-0.012233,0.001132,0.000000
2.748603,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.013867,0.349725,0.000000,-0.012265,0.000702,0.000000
2.815642,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.001585,0.349996,0.000000,-0.012282,0.000271,0.000000
2.882682,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,-0.010699,0.349836,0.000000,-0.012284,-0.000160,0.000000
2.949721,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,-0.022969,0.349245,0.000000,-0.012271,-0.000591,0.000000
3.016760,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,-0.035212,0.348224,0.000000,-0.012242,-0.001021,0.000000
3.083799,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,-0.047411,0.346774,0.000000,-0.012199,-0.001450,0.000000
3.150838,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,-0.059551,0.344897,0.000000,-0.012141,-0.001877,0.000000
3.217877,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,-0.071619,0.342594,0.000000,-0.012067,-0.002302,0.000000
3.284916,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,-0.083598,0.339870,0.000000,-0.011979,-0.002724,0.000000
3.351955,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,-0.095474,0.336727,0.000000,-0.011876,-0.003143,0.000000
3.418994,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,-0.107232,0.333169,0.000000,-0.011758,-0.003558,0.000000
3.486034,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,-0.118858,0.329200,0.000000,-0.011626,-0.003968,0.000000
3.553073,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,-0.130338,0.324826,0.000000,-0.011480,-0.004374,0.000000
3.620112,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,-0.141657,0.320052,0.000000,-0.011319,-0.004774,0.000000
