timestamp,style,episode,joint_1_angle,joint_2_angle,joint_3_angle,joint_4_angle,joint_1_velocity,joint_2_velocity,joint_3_velocity,joint_4_velocity,brush_x,brush_y,brush_z,brush_vx,brush_vy,brush_vz
0.000000,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.349630,0.016094,0.000000,0.000000,0.000000,0.000000
0.067039,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.348850,0.028354,0.000000,-0.000780,0.012260,0.000000
0.134078,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.347640,0.040580,0.000000,-0.001210,0.012225,0.000000
0.201117,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.346001,0.052755,0.000000,-0.001638,0.012175,0.000000
0.268156,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.343937,0.064865,0.000000,-0.002065,0.012110,0.000000
0.335196,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.341449,0.076895,0.000000,-0.002488,0.012030,0.000000
0.402235,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.338540,0.088831,0.000000,-0.002909,0.011936,0.000000
0.469274,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.335214,0.100657,0.000000,-0.003326,0.011826,0.000000
0.536313,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.331475,0.112359,0.000000,-0.003739,0.011702,0.000000
0.603352,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.327327,0.123923,0.000000,-0.004147,0.011564,0.000000
0.670391,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.322777,0.135334,0.000000,-0.004551,0.011411,0.000000
0.737430,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.317828,0.146578,0.000000,-0.004948,0.011244,0.000000
0.804469,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.312488,0.157642,0.000000,-0.005340,0.011064,0.000000
0.871508,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.306764,0.168511,0.000000,-0.005725,0.010869,0.000000
0.938547,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.300661,0.179173,0.000000,-0.006103,0.010662,0.000000
1.005587,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.294188,0.189614,0.000000,-0.006473,0.010441,0.000000
1.072626,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.287352,0.199822,0.000000,-0.006836,0.010208,0.000000
1.139665,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.280162,0.209783,0.000000,-0.007190,0.009961,0.000000
1.206704,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.272628,0.219486,0.000000,-0.007535,0.009703,0.000000
1.273743,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.264757,0.228919,0.000000,-0.007871,0.009432,0.000000
