timestamp,style,episode,joint_1_angle,joint_2_angle,joint_3_angle,joint_4_angle,joint_1_velocity,joint_2_velocity,joint_3_velocity,joint_4_velocity,brush_x,brush_y,brush_z,brush_vx,brush_vy,brush_vz
0.000000,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.280728,0.000000,0.000000,0.000000,0.000000,0.000000
0.046332,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.303287,0.007359,0.000000,0.022559,0.007359,0.000000
0.092664,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.323863,0.015726,0.000000,0.020576,0.008367,0.000000
0.138996,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.341908,0.024927,0.000000,0.018045,0.009202,0.000000
0.185328,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.356965,0.034748,0.000000,0.015057,0.009821,0.000000
0.231660,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.368684,0.044941,0.000000,0.011719,0.010193,0.000000
0.277992,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.376833,0.055241,0.000000,0.008149,0.010300,0.000000
0.324324,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.381304,0.065381,0.000000,0.004471,0.010140,0.000000
0.370656,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.382112,0.075104,0.000000,0.000808,0.009723,0.000000
0.416988,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.379392,0.084176,0.000000,-0.002720,0.009073,0.000000
0.463320,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.373387,0.092401,0.000000,-0.006005,0.008225,0.000000
0.509653,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.364432,0.099626,0.000000,-0.008955,0.007225,0.000000
0.555985,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.352938,0.105749,0.000000,-0.011494,0.006123,0.000000
0.602317,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.339368,0.110723,0.000000,-0.013570,0.004974,0.000000
0.648649,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.324217,0.114553,0.000000,-0.015150,0.003831,0.000000
0.694981,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.307990,0.117298,0.000000,-0.016228,0.002745,0.000000
0.741313,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.291173,0.119059,0.000000,-0.016817,0.001761,0.000000
0.787645,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.274221,0.119971,0.000000,-0.016952,0.000913,0.000000
0.833977,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.257538,0.120198,0.000000,-0.016683,0.000226,0.000000
0.880309,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.241462,0.119911,0.000000,-0.016076,-0.000286,0.000000
0.926641,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.226256,0.119287,0.000000,-0.015206,-0.000624,0.000000
0.972973,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.212105,0.118489,0.000000,-0.014151,-0.000798,0.000000
1.019305,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.199115,0.117659,0.000000,-0.012990,-0.000830,0.000000
1.065637,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.187316,0.116908,0.000000,-0.011799,-0.000751,0.000000
1.111969,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.176672,0.116313,0.000000,-0.010645,-0.000595,0.000000
1.158301,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.167088,0.115909,0.000000,-0.009583,-0.000403,0.000000
1.204633,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.158431,0.115695,0.000000,-0.008657,-0.000214,0.000000
1.250965,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.150537,0.115632,0.000000,-0.007894,-0.000063,0.000000
1.297297,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.143233,0.115652,0.000000,-0.007304,0.000020,0.000000
1.343629,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.136347,0.115667,0.000000,-0.006886,0.000015,0.000000
