timestamp,style,episode,joint_1_angle,joint_2_angle,joint_3_angle,joint_4_angle,joint_1_velocity,joint_2_velocity,joint_3_velocity,joint_4_velocity,brush_x,brush_y,brush_z,brush_vx,brush_vy,brush_vz
0.000000,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.054767,0.005053,0.000000,0.000000,0.000000,0.000000
0.054795,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.056058,0.008437,0.000000,0.001291,0.003384,0.000000
0.109589,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.057136,0.011985,0.000000,0.001077,0.003548,0.000000
0.164384,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.057985,0.015683,0.000000,0.000850,0.003698,0.000000
0.219178,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.058593,0.019516,0.000000,0.000608,0.003833,0.000000
0.273973,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.058947,0.023469,0.000000,0.000354,0.003953,0.000000
0.328767,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.059035,0.027525,0.000000,0.000088,0.004056,0.000000
0.383562,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.058848,0.031666,0.000000,-0.000188,0.004141,0.000000
0.438356,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.058374,0.035873,0.000000,-0.000473,0.004207,0.000000
0.493151,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.057607,0.040128,0.000000,-0.000767,0.004254,0.000000
0.547945,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.056540,0.044409,0.000000,-0.001067,0.004281,0.000000
0.602740,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.055166,0.048697,0.000000,-0.001373,0.004287,0.000000
0.657534,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.053483,0.052969,0.000000,-0.001683,0.004272,0.000000
0.712329,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.051488,0.057205,0.000000,-0.001996,0.004236,0.000000
0.767123,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.049179,0.061382,0.000000,-0.002309,0.004177,0.000000
0.821918,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.046557,0.065478,0.000000,-0.002622,0.004096,0.000000
0.876712,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.043623,0.069471,0.000000,-0.002933,0.003993,0.000000
0.931507,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.040382,0.073339,0.000000,-0.003241,0.003867,0.000000
0.986301,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.036839,0.077058,0.000000,-0.003544,0.003719,0.000000
1.041096,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.032999,0.080607,0.000000,-0.003840,0.003549,0.000000
1.095890,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.028871,0.083965,0.000000,-0.004128,0.003357,0.000000
1.150685,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.024465,0.087109,0.000000,-0.004406,0.003144,0.000000
1.205479,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.019792,0.090019,0.000000,-0.004673,0.002910,0.000000
1.260274,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.014864,0.092674,0.000000,-0.004928,0.002655,0.000000
1.315068,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.009697,0.095055,0.000000,-0.005168,0.002381,0.000000
1.369863,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.004304,0.097142,0.000000,-0.005392,0.002087,0.000000
1.424658,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,-0.001296,0.098918,0.000000,-0.005600,0.001776,0.000000
1.479452,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,-0.007086,0.100367,0.000000,-0.005790,0.001448,0.000000
1.534247,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,-0.013046,0.101471,0.000000,-0.005960,0.001104,0.000000
1.589041,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,-0.019155,0.102216,0.000000,-0.006109,0.000745,0.000000
