timestamp,style,episode,joint_1_angle,joint_2_angle,joint_3_angle,joint_4_angle,joint_1_velocity,joint_2_velocity,joint_3_velocity,joint_4_velocity,brush_x,brush_y,brush_z,brush_vx,brush_vy,brush_vz
0.000000,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.054637,0.006311,0.000000,0.000000,0.000000,0.000000
0.054795,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.055849,0.009724,0.000000,0.001213,0.003413,0.000000
0.109589,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.056845,0.013296,0.000000,0.000996,0.003572,0.000000
0.164384,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.057609,0.017012,0.000000,0.000764,0.003717,0.000000
0.219178,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.058129,0.020859,0.000000,0.000520,0.003846,0.000000
0.273973,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.058392,0.024819,0.000000,0.000263,0.003960,0.000000
0.328767,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.058387,0.028876,0.000000,-0.000005,0.004057,0.000000
0.383562,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.058104,0.033011,0.000000,-0.000283,0.004135,0.000000
0.438356,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.057534,0.037206,0.000000,-0.000570,0.004195,0.000000
0.493151,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.056669,0.041442,0.000000,-0.000865,0.004236,0.000000
0.547945,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.055503,0.045698,0.000000,-0.001166,0.004256,0.000000
0.602740,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.054032,0.049952,0.000000,-0.001472,0.004255,0.000000
0.657534,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.052251,0.054185,0.000000,-0.001781,0.004233,0.000000
0.712329,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.050158,0.058374,0.000000,-0.002092,0.004189,0.000000
0.767123,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.047754,0.062497,0.000000,-0.002404,0.004123,0.000000
0.821918,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.045038,0.066532,0.000000,-0.002716,0.004035,0.000000
0.876712,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.042014,0.070456,0.000000,-0.003024,0.003925,0.000000
0.931507,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.038685,0.074248,0.000000,-0.003329,0.003792,0.000000
0.986301,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.035057,0.077885,0.000000,-0.003628,0.003637,0.000000
1.041096,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.031136,0.081345,0.000000,-0.003920,0.003460,0.000000
1.095890,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.026932,0.084607,0.000000,-0.004204,0.003262,0.000000
1.150685,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.022455,0.087649,0.000000,-0.004477,0.003042,0.000000
1.205479,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.017716,0.090450,0.000000,-0.004739,0.002802,0.000000
1.260274,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.012729,0.092991,0.000000,-0.004987,0.002541,0.000000
1.315068,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.007508,0.095253,0.000000,-0.005221,0.002261,0.000000
1.369863,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.002069,0.097215,0.000000,-0.005439,0.001963,0.000000
1.424658,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,-0.003571,0.098862,0.000000,-0.005640,0.001647,0.000000
1.479452,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,-0.009392,0.100177,0.000000,-0.005822,0.001315,0.000000
1.534247,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,-0.015376,0.101144,0.000000,-0.005984,0.000967,0.000000
1.589041,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,-0.021500,0.101749,0.000000,-0.006125,0.000605,0.000000
1.643836,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,-0.027744,0.101978,0.000000,-0.006243,0.000230,0.000000
1.698630,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,-0.034083,0.101822,0.000000,-0.006339,-0.000157,0.000000
1.753425,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,-0.040493,0.101268,0.000000,-0.006411,-0.000553,0.000000
1.808219,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,-0.046950,0.100309,0.000000,-0.006457,-0.000959,0.000000
1.863014,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,-0.053428,0.098938,0.000000,-0.006478,-0.001371,0.000000
1.917808,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,-0.059901,0.097150,0.000000,-0.006473,-0.001789,0.000000
1.972603,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,-0.066342,0.094939,0.000000,-0.006441,-0.002210,0.000000
2.027397,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,-0.072723,0.092305,0.000000,-0.006381,-0.002634,0.000000
2.082192,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,-0.079017,0.089248,0.000000,-0.006294,-0.003058,0.000000
2.136986,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,-0.085196,0.085768,0.000000,-0.006179,-0.003480,0.000000
2.191781,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,-0.091232,0.081869,0.000000,-0.006036,-0.003899,0.000000
2.246575,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,-0.097097,0.077557,0.000000,-0.005865,-0.004312,0.000000
2.301370,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,-0.102763,0.072838,0.000000,-0.005666,-0.004719,0.000000
