timestamp,style,episode,joint_1_angle,joint_2_angle,joint_3_angle,joint_4_angle,joint_1_velocity,joint_2_velocity,joint_3_velocity,joint_4_velocity,brush_x,brush_y,brush_z,brush_vx,brush_vy,brush_vz
0.000000,Style B: Spiral Growth,2,0,0,0,0,0,0,0,0,0.054942,0.002529,0.000000,0.000000,0.000000,0.000000
0.054795,Style B: Spiral Growth,2,0,0,0,0,0,0,0,0,0.056387,0.005850,0.000000,0.001445,0.003321,0.000000
0.109589,Style B: Spiral Growth,2,0,0,0,0,0,0,0,0,0.057626,0.009345,0.000000,0.001239,0.003495,0.000000
0.164384,Style B: Spiral Growth,2,0,0,0,0,0,0,0,0,0.058645,0.013000,0.000000,0.001019,0.003655,0.000000
0.219178,Style B: Spiral Growth,2,0,0,0,0,0,0,0,0,0.059429,0.016801,0.000000,0.000784,0.003801,0.000000
0.273973,Style B: Spiral Growth,2,0,0,0,0,0,0,0,0,0.059964,0.020734,0.000000,0.000535,0.003933,0.000000
0.328767,Style B: Spiral Growth,2,0,0,0,0,0,0,0,0,0.060239,0.024781,0.000000,0.000275,0.004048,0.000000
0.383562,Style B: Spiral Growth,2,0,0,0,0,0,0,0,0,0.060241,0.028927,0.000000,0.000003,0.004145,0.000000
0.438356,Style B: Spiral Growth,2,0,0,0,0,0,0,0,0,0.059962,0.033151,0.000000,-0.000279,0.004225,0.000000
0.493151,Style B: Spiral Growth,2,0,0,0,0,0,0,0,0,0.059391,0.037436,0.000000,-0.000571,0.004285,0.000000
0.547945,Style B: Spiral Growth,2,0,0,0,0,0,0,0,0,0.058522,0.041762,0.000000,-0.000869,0.004326,0.000000
0.602740,Style B: Spiral Growth,2,0,0,0,0,0,0,0,0,0.057347,0.046108,0.000000,-0.001175,0.004346,0.000000
0.657534,Style B: Spiral Growth,2,0,0,0,0,0,0,0,0,0.055862,0.050454,0.000000,-0.001485,0.004345,0.000000
0.712329,Style B: Spiral Growth,2,0,0,0,0,0,0,0,0,0.054064,0.054777,0.000000,-0.001799,0.004323,0.000000
0.767123,Style B: Spiral Growth,2,0,0,0,0,0,0,0,0,0.051949,0.059056,0.000000,-0.002114,0.004279,0.000000
0.821918,Style B: Spiral Growth,2,0,0,0,0,0,0,0,0,0.049518,0.063268,0.000000,-0.002431,0.004212,0.000000
0.876712,Style B: Spiral Growth,2,0,0,0,0,0,0,0,0,0.046772,0.067392,0.000000,-0.002747,0.004124,0.000000
0.931507,Style B: Spiral Growth,2,0,0,0,0,0,0,0,0,0.043712,0.071404,0.000000,-0.003060,0.004012,0.000000
0.986301,Style B: Spiral Growth,2,0,0,0,0,0,0,0,0,0.040343,0.075283,0.000000,-0.003369,0.003878,0.000000
1.041096,Style B: Spiral Growth,2,0,0,0,0,0,0,0,0,0.036671,0.079005,0.000000,-0.003672,0.003722,0.000000
1.095890,Style B: Spiral Growth,2,0,0,0,0,0,0,0,0,0.032702,0.082549,0.000000,-0.003969,0.003544,0.000000
1.150685,Style B: Spiral Growth,2,0,0,0,0,0,0,0,0,0.028445,0.085892,0.000000,-0.004257,0.003343,0.000000
1.205479,Style B: Spiral Growth,2,0,0,0,0,0,0,0,0,0.023910,0.089014,0.000000,-0.004534,0.003122,0.000000
1.260274,Style B: Spiral Growth,2,0,0,0,0,0,0,0,0,0.019110,0.091892,0.000000,-0.004800,0.002879,0.000000
1.315068,Style B: Spiral Growth,2,0,0,0,0,0,0,0,0,0.014057,0.094508,0.000000,-0.005053,0.002616,0.000000
1.369863,Style B: Spiral Growth,2,0,0,0,0,0,0,0,0,0.008767,0.096841,0.000000,-0.005291,0.002333,0.000000
1.424658,Style B: Spiral Growth,2,0,0,0,0,0,0,0,0,0.003254,0.098873,0.000000,-0.005513,0.002032,0.000000
1.479452,Style B: Spiral Growth,2,0,0,0,0,0,0,0,0,-0.002463,0.100586,0.000000,-0.005717,0.001713,0.000000
1.534247,Style B: Spiral Growth,2,0,0,0,0,0,0,0,0,-0.008366,0.101963,0.000000,-0.005903,0.001377,0.000000
1.589041,Style B: Spiral Growth,2,0,0,0,0,0,0,0,0,-0.014434,0.102989,0.000000,-0.006068,0.001026,0.000000
1.643836,Style B: Spiral Growth,2,0,0,0,0,0,0,0,0,-0.020647,0.103649,0.000000,-0.006213,0.000660,0.000000
1.698630,Style B: Spiral Growth,2,0,0,0,0,0,0,0,0,-0.026981,0.103929,0.000000,-0.006335,0.000281,0.000000
1.753425,Style B: Spiral Growth,2,0,0,0,0,0,0,0,0,-0.033415,0.103819,0.000000,-0.006433,-0.000110,0.000000
1.808219,Style B: Spiral Growth,2,0,0,0,0,0,0,0,0,-0.039923,0.103308,0.000000,-0.006508,-0.000511,0.000000
1.863014,Style B: Spiral Growth,2,0,0,0,0,0,0,0,0,-0.046480,0.102387,0.000000,-0.006557,-0.000921,0.000000
