timestamp,style,episode,joint_1_angle,joint_2_angle,joint_3_angle,joint_4_angle,joint_1_velocity,joint_2_velocity,joint_3_velocity,joint_4_velocity,brush_x,brush_y,brush_z,brush_vx,brush_vy,brush_vz
0.000000,Style C: Organic Floral,5,0,0,0,0,0,0,0,0,0.418258,0.059210,0.000000,0.000000,0.000000,0.000000
0.046332,Style C: Organic Floral,5,0,0,0,0,0,0,0,0,0.435571,0.067096,0.000000,0.017313,0.007886,0.000000
0.092664,Style C: Organic Floral,5,0,0,0,0,0,0,0,0,0.449606,0.075593,0.000000,0.014035,0.008497,0.000000
0.138996,Style C: Organic Floral,5,0,0,0,0,0,0,0,0,0.460094,0.084457,0.000000,0.010488,0.008864,0.000000
0.185328,Style C: Organic Floral,5,0,0,0,0,0,0,0,0,0.466889,0.093429,0.000000,0.006795,0.008972,0.000000
0.231660,Style C: Organic Floral,5,0,0,0,0,0,0,0,0,0.469968,0.102250,0.000000,0.003079,0.008821,0.000000
0.277992,Style C: Organic Floral,5,0,0,0,0,0,0,0,0,0.469431,0.110675,0.000000,-0.000537,0.008426,0.000000
0.324324,Style C: Organic Floral,5,0,0,0,0,0,0,0,0,0.465489,0.118487,0.000000,-0.003943,0.007811,0.000000
0.370656,Style C: Organic Floral,5,0,0,0,0,0,0,0,0,0.458451,0.125502,0.000000,-0.007038,0.007016,0.000000
0.416988,Style C: Organic Floral,5,0,0,0,0,0,0,0,0,0.448708,0.131585,0.000000,-0.009743,0.006083,0.000000
0.463320,Style C: Organic Floral,5,0,0,0,0,0,0,0,0,0.436712,0.136648,0.000000,-0.011996,0.005063,0.000000
0.509653,Style C: Organic Floral,5,0,0,0,0,0,0,0,0,0.422953,0.140655,0.000000,-0.013760,0.004007,0.000000
0.555985,Style C: Organic Floral,5,0,0,0,0,0,0,0,0,0.407934,0.143622,0.000000,-0.015019,0.002967,0.000000
0.602317,Style C: Organic Floral,5,0,0,0,0,0,0,0,0,0.392153,0.145608,0.000000,-0.015781,0.001987,0.000000
0.648649,Style C: Organic Floral,5,0,0,0,0,0,0,0,0,0.376078,0.146716,0.000000,-0.016075,0.001107,0.000000
0.694981,Style C: Organic Floral,5,0,0,0,0,0,0,0,0,0.360130,0.147073,0.000000,-0.015948,0.000357,0.000000
0.741313,Style C: Organic Floral,5,0,0,0,0,0,0,0,0,0.344669,0.146829,0.000000,-0.015461,-0.000244,0.000000
0.787645,Style C: Organic Floral,5,0,0,0,0,0,0,0,0,0.329980,0.146140,0.000000,-0.014688,-0.000689,0.000000
0.833977,Style C: Organic Floral,5,0,0,0,0,0,0,0,0,0.316273,0.145158,0.000000,-0.013707,-0.000982,0.000000
0.880309,Style C: Organic Floral,5,0,0,0,0,0,0,0,0,0.303673,0.144022,0.000000,-0.012600,-0.001137,0.000000
