timestamp,style,episode,joint_1_angle,joint_2_angle,joint_3_angle,joint_4_angle,joint_1_velocity,joint_2_velocity,joint_3_velocity,joint_4_velocity,brush_x,brush_y,brush_z,brush_vx,brush_vy,brush_vz
0.000000,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.351467,0.068437,0.000000,0.000000,0.000000,0.000000
0.046332,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.373787,0.076065,0.000000,0.022320,0.007628,0.000000
0.092664,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.393616,0.084571,0.000000,0.019829,0.008506,0.000000
0.138996,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.410486,0.093752,0.000000,0.016870,0.009181,0.000000
0.185328,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.424034,0.103370,0.000000,0.013548,0.009618,0.000000
0.231660,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.434016,0.113167,0.000000,0.009982,0.009797,0.000000
0.277992,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.440309,0.122877,0.000000,0.006294,0.009710,0.000000
0.324324,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.442917,0.132242,0.000000,0.002608,0.009365,0.000000
0.370656,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.441962,0.141025,0.000000,-0.000955,0.008783,0.000000
0.416988,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.437675,0.149020,0.000000,-0.004287,0.007996,0.000000
0.463320,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.430384,0.156066,0.000000,-0.007291,0.007046,0.000000
0.509653,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.420491,0.162048,0.000000,-0.009892,0.005982,0.000000
0.555985,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.408458,0.166905,0.000000,-0.012034,0.004857,0.000000
0.602317,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.394775,0.170630,0.000000,-0.013682,0.003725,0.000000
0.648649,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.379948,0.173266,0.000000,-0.014827,0.002636,0.000000
0.694981,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.364467,0.174900,0.000000,-0.015481,0.001634,0.000000
0.741313,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.348791,0.175658,0.000000,-0.015676,0.000758,0.000000
0.787645,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.333328,0.175689,0.000000,-0.015462,0.000032,0.000000
0.833977,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.318425,0.175161,0.000000,-0.014904,-0.000528,0.000000
0.880309,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.304350,0.174242,0.000000,-0.014074,-0.000919,0.000000
0.926641,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.291298,0.173091,0.000000,-0.013053,-0.001150,0.000000
0.972973,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.279379,0.171851,0.000000,-0.011919,-0.001241,0.000000
1.019305,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.268629,0.170633,0.000000,-0.010750,-0.001218,0.000000
1.065637,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.259015,0.169516,0.000000,-0.009613,-0.001117,0.000000
1.111969,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.250448,0.168541,0.000000,-0.008567,-0.000975,0.000000
1.158301,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.242794,0.167712,0.000000,-0.007655,-0.000830,0.000000
1.204633,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.235888,0.166994,0.000000,-0.006905,-0.000718,0.000000
1.250965,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.229556,0.166325,0.000000,-0.006332,-0.000668,0.000000
1.297297,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.223623,0.165623,0.000000,-0.005933,-0.000702,0.000000
1.343629,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.217932,0.164792,0.000000,-0.005691,-0.000831,0.000000
1.389961,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.212353,0.163739,0.000000,-0.005578,-0.001053,0.000000
1.436293,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.206796,0.162384,0.000000,-0.005557,-0.001355,0.000000
1.482625,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.201213,0.160671,0.000000,-0.005584,-0.001713,0.000000
1.528958,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.195600,0.158582,0.000000,-0.005613,-0.002089,0.000000
1.575290,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.189999,0.156142,0.000000,-0.005601,-0.002439,0.000000
1.621622,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.184492,0.153430,0.000000,-0.005507,-0.002712,0.000000
1.667954,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.179193,0.150576,0.000000,-0.005299,-0.002854,0.000000
1.714286,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.174236,0.147765,0.000000,-0.004957,-0.002811,0.000000
1.760618,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.169767,0.145231,0.000000,-0.004469,-0.002535,0.000000
1.806950,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.165927,0.143246,0.000000,-0.003840,-0.001985,0.000000
1.853282,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.162843,0.142113,0.000000,-0.003084,-0.001133,0.000000
1.899614,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.160613,0.142148,0.000000,-0.002229,0.000035,0.000000
1.945946,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.159300,0.143664,0.000000,-0.001314,0.001516,0.000000
1.992278,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.158917,0.146953,0.000000,-0.000382,0.003289,0.000000
2.038610,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.159431,0.152265,0.000000,0.000513,0.005313,0.000000
2.084942,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.160752,0.159796,0.000000,0.001322,0.007531,0.000000
2.131274,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.162743,0.169664,0.000000,0.001991,0.009868,0.000000
2.177606,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.165220,0.181903,0.000000,0.002477,0.012239,0.000000
2.223938,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.167961,0.196448,0.000000,0.002740,0.014545,0.000000
2.270270,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.170716,0.213132,0.000000,0.002755,0.016684,0.000000
2.316602,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.173222,0.231686,0.000000,0.002506,0.018554,0.000000
2.362934,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.175215,0.251742,0.000000,0.001994,0.020056,0.000000
2.409266,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.176446,0.272843,0.000000,0.001231,0.021101,0.000000
2.455598,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.176692,0.294459,0.000000,0.000245,0.021616,0.000000
2.501931,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.175769,0.316001,0.000000,-0.000923,0.021542,0.000000
2.548263,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.173547,0.336847,0.000000,-0.002222,0.020847,0.000000
2.594595,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.169951,0.356366,0.000000,-0.003596,0.019519,0.000000
2.640927,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.164971,0.373940,0.000000,-0.004980,0.017574,0.000000
2.687259,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.158661,0.388993,0.000000,-0.006310,0.015053,0.000000
2.733591,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.151135,0.401014,0.000000,-0.007525,0.012020,0.000000
2.779923,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.142566,0.409576,0.000000,-0.008569,0.008563,0.000000
2.826255,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.133171,0.414362,0.000000,-0.009395,0.004786,0.000000
2.872587,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.123205,0.415171,0.000000,-0.009966,0.000809,0.000000
2.918919,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.112944,0.411930,0.000000,-0.010261,-0.003241,0.000000
2.965251,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.102672,0.404699,0.000000,-0.010272,-0.007231,0.000000
3.011583,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.092666,0.393666,0.000000,-0.010006,-0.011033,0.000000
3.057915,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.083181,0.379141,0.000000,-0.009485,-0.014525,0.000000
3.104247,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.074438,0.361541,0.000000,-0.008743,-0.017600,0.000000
3.150579,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.066613,0.341373,0.000000,-0.007825,-0.020168,0.000000
3.196911,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.059828,0.319213,0.000000,-0.006785,-0.022160,0.000000
3.243243,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.054147,0.295681,0.000000,-0.005681,-0.023532,0.000000
3.289575,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.049573,0.271416,0.000000,-0.004574,-0.024265,0.000000
3.335907,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.046050,0.247049,0.000000,-0.003523,-0.024366,0.000000
3.382239,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.043470,0.223182,0.000000,-0.002580,-0.023867,0.000000
3.428571,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.041677,0.200360,0.000000,-0.001792,-0.022822,0.000000
3.474903,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.040483,0.179055,0.000000,-0.001195,-0.021304,0.000000
3.521236,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.039672,0.159653,0.000000,-0.000810,-0.019403,0.000000
3.567568,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.039023,0.142437,0.000000,-0.000650,-0.017216,0.000000
3.613900,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.038312,0.127588,0.000000,-0.000711,-0.014849,0.000000
3.660232,Style C: Organic Floral,3,0,0,0,0,0,0,0,0,0.037334,0.115181,0.000000,-0.000978,-0.012406,0.000000
