timestamp,style,episode,joint_1_angle,joint_2_angle,joint_3_angle,joint_4_angle,joint_1_velocity,joint_2_velocity,joint_3_velocity,joint_4_velocity,brush_x,brush_y,brush_z,brush_vx,brush_vy,brush_vz
0.000000,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.313219,0.069402,0.000000,0.000000,0.000000,0.000000
0.046332,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.337238,0.076783,0.000000,0.024019,0.007381,0.000000
0.092664,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.359274,0.085150,0.000000,0.022036,0.008367,0.000000
0.138996,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.378779,0.094329,0.000000,0.019505,0.009179,0.000000
0.185328,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.395296,0.104105,0.000000,0.016517,0.009776,0.000000
0.231660,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.408473,0.114231,0.000000,0.013177,0.010125,0.000000
0.277992,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.418078,0.124441,0.000000,0.009605,0.010210,0.000000
0.324324,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.424001,0.134468,0.000000,0.005924,0.010027,0.000000
0.370656,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.426259,0.144055,0.000000,0.002257,0.009587,0.000000
0.416988,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.424983,0.152968,0.000000,-0.001275,0.008913,0.000000
0.463320,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.420417,0.161011,0.000000,-0.004566,0.008043,0.000000
0.509653,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.412895,0.168030,0.000000,-0.007522,0.007019,0.000000
0.555985,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.402826,0.173923,0.000000,-0.010069,0.005894,0.000000
0.602317,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.390674,0.178644,0.000000,-0.012152,0.004721,0.000000
0.648649,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.376934,0.182198,0.000000,-0.013741,0.003554,0.000000
0.694981,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.362106,0.184643,0.000000,-0.014828,0.002445,0.000000
0.741313,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.346678,0.186079,0.000000,-0.015427,0.001436,0.000000
0.787645,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.331105,0.186644,0.000000,-0.015573,0.000565,0.000000
0.833977,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.315789,0.186498,0.000000,-0.015316,-0.000146,0.000000
0.880309,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.301067,0.185815,0.000000,-0.014722,-0.000682,0.000000
0.926641,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.287201,0.184771,0.000000,-0.013866,-0.001044,0.000000
0.972973,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.274377,0.183529,0.000000,-0.012825,-0.001242,0.000000
1.019305,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.262698,0.182231,0.000000,-0.011679,-0.001298,0.000000
1.065637,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.252193,0.180988,0.000000,-0.010504,-0.001243,0.000000
1.111969,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.242827,0.179876,0.000000,-0.009367,-0.001111,0.000000
1.158301,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.234503,0.178933,0.000000,-0.008323,-0.000944,0.000000
1.204633,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.227087,0.178155,0.000000,-0.007416,-0.000778,0.000000
1.250965,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.220416,0.177504,0.000000,-0.006672,-0.000651,0.000000
1.297297,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.214313,0.176912,0.000000,-0.006103,-0.000592,0.000000
1.343629,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.208608,0.176291,0.000000,-0.005705,-0.000621,0.000000
1.389961,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.203148,0.175543,0.000000,-0.005461,-0.000748,0.000000
1.436293,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.197805,0.174571,0.000000,-0.005342,-0.000972,0.000000
1.482625,Style C: Organic Floral,2,0,0,0,0,0,0,0,0,0.192494,0.173294,0.000000,-0.005311,-0.001277,0.000000
