timestamp,style,episode,joint_1_angle,joint_2_angle,joint_3_angle,joint_4_angle,joint_1_velocity,joint_2_velocity,joint_3_velocity,joint_4_velocity,brush_x,brush_y,brush_z,brush_vx,brush_vy,brush_vz
0.000000,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.364079,0.047771,0.000000,0.000000,0.000000,0.000000
0.067039,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.363155,0.059785,0.000000,-0.000924,0.012014,0.000000
0.134078,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.361794,0.071733,0.000000,-0.001361,0.011948,0.000000
0.201117,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.359998,0.083599,0.000000,-0.001796,0.011866,0.000000
0.268156,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.357769,0.095370,0.000000,-0.002229,0.011771,0.000000
0.335196,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.355110,0.107030,0.000000,-0.002659,0.011660,0.000000
0.402235,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.352024,0.118565,0.000000,-0.003086,0.011535,0.000000
0.469274,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.348515,0.129960,0.000000,-0.003509,0.011395,0.000000
0.536313,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.344587,0.141201,0.000000,-0.003928,0.011241,0.000000
0.603352,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.340244,0.152275,0.000000,-0.004342,0.011073,0.000000
0.670391,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.335493,0.163166,0.000000,-0.004751,0.010891,0.000000
0.737430,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.330339,0.173862,0.000000,-0.005154,0.010696,0.000000
0.804469,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.324789,0.184349,0.000000,-0.005551,0.010487,0.000000
0.871508,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.318848,0.194614,0.000000,-0.005941,0.010265,0.000000
0.938547,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.312525,0.204644,0.000000,-0.006323,0.010030,0.000000
1.005587,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.305826,0.214426,0.000000,-0.006698,0.009782,0.000000
1.072626,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.298761,0.223948,0.000000,-0.007065,0.009522,0.000000
1.139665,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.291338,0.233198,0.000000,-0.007423,0.009250,0.000000
1.206704,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.283565,0.242164,0.000000,-0.007773,0.008966,0.000000
1.273743,Style A: Smooth Circular,4,0,0,0,0,0,0,0,0,0.275453,0.250836,0.000000,-0.008112,0.008671,0.000000
