timestamp,style,episode,joint_1_angle,joint_2_angle,joint_3_angle,joint_4_angle,joint_1_velocity,joint_2_velocity,joint_3_velocity,joint_4_velocity,brush_x,brush_y,brush_z,brush_vx,brush_vy,brush_vz
0.000000,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.357428,0.032751,0.000000,0.000000,0.000000,0.000000
0.067039,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.357133,0.044975,0.000000,-0.000295,0.012225,0.000000
0.134078,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.356406,0.057155,0.000000,-0.000727,0.012179,0.000000
0.201117,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.355248,0.069274,0.000000,-0.001157,0.012119,0.000000
0.268156,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.353662,0.081317,0.000000,-0.001586,0.012044,0.000000
0.335196,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.351649,0.093271,0.000000,-0.002013,0.011953,0.000000
0.402235,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.349211,0.105119,0.000000,-0.002438,0.011848,0.000000
0.469274,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.346351,0.116847,0.000000,-0.002859,0.011728,0.000000
0.536313,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.343074,0.128441,0.000000,-0.003277,0.011594,0.000000
0.603352,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.339384,0.139885,0.000000,-0.003691,0.011445,0.000000
0.670391,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.335284,0.151167,0.000000,-0.004100,0.011281,0.000000
0.737430,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.330780,0.162271,0.000000,-0.004504,0.011104,0.000000
0.804469,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.325878,0.173184,0.000000,-0.004902,0.010913,0.000000
0.871508,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.320584,0.183892,0.000000,-0.005294,0.010708,0.000000
0.938547,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.314904,0.194382,0.000000,-0.005680,0.010490,0.000000
1.005587,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.308845,0.204640,0.000000,-0.006059,0.010259,0.000000
1.072626,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.302415,0.214655,0.000000,-0.006430,0.010015,0.000000
1.139665,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.295622,0.224413,0.000000,-0.006793,0.009758,0.000000
1.206704,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.288474,0.233902,0.000000,-0.007148,0.009489,0.000000
1.273743,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.280980,0.243111,0.000000,-0.007494,0.009208,0.000000
1.340782,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.273149,0.252027,0.000000,-0.007831,0.008916,0.000000
1.407821,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.264991,0.260639,0.000000,-0.008158,0.008613,0.000000
1.474860,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.256515,0.268938,0.000000,-0.008476,0.008298,0.000000
1.541899,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.247733,0.276911,0.000000,-0.008782,0.007974,0.000000
1.608939,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.238654,0.284550,0.000000,-0.009078,0.007639,0.000000
1.675978,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.229291,0.291845,0.000000,-0.009363,0.007294,0.000000
1.743017,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.219654,0.298786,0.000000,-0.009637,0.006941,0.000000
1.810056,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.209756,0.305364,0.000000,-0.009898,0.006579,0.000000
1.877095,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.199608,0.311572,0.000000,-0.010148,0.006208,0.000000
1.944134,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.189223,0.317401,0.000000,-0.010385,0.005829,0.000000
2.011173,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.178615,0.322844,0.000000,-0.010609,0.005443,0.000000
2.078212,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.167794,0.327895,0.000000,-0.010820,0.005050,0.000000
2.145251,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.156776,0.332545,0.000000,-0.011018,0.004651,0.000000
2.212291,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.145574,0.336791,0.000000,-0.011203,0.004245,0.000000
2.279330,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.134200,0.340625,0.000000,-0.011373,0.003835,0.000000
2.346369,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.122670,0.344044,0.000000,-0.011530,0.003419,0.000000
2.413408,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.110998,0.347043,0.000000,-0.011673,0.002998,0.000000
2.480447,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.099196,0.349617,0.000000,-0.011801,0.002574,0.000000
2.547486,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.087281,0.351764,0.000000,-0.011915,0.002147,0.000000
2.614525,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.075267,0.353480,0.000000,-0.012014,0.001716,0.000000
2.681564,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.063168,0.354763,0.000000,-0.012099,0.001283,0.000000
2.748603,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.050999,0.355611,0.000000,-0.012169,0.000848,0.000000
2.815642,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.038776,0.356024,0.000000,-0.012224,0.000412,0.000000
2.882682,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.026512,0.355999,0.000000,-0.012263,-0.000024,0.000000
2.949721,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.014224,0.355538,0.000000,-0.012288,-0.000461,0.000000
3.016760,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,0.001926,0.354640,0.000000,-0.012298,-0.000898,0.000000
3.083799,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,-0.010367,0.353306,0.000000,-0.012293,-0.001334,0.000000
3.150838,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,-0.022639,0.351537,0.000000,-0.012272,-0.001768,0.000000
3.217877,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,-0.034876,0.349336,0.000000,-0.012237,-0.002201,0.000000
3.284916,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,-0.047063,0.346705,0.000000,-0.012187,-0.002631,0.000000
3.351955,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,-0.059185,0.343647,0.000000,-0.012121,-0.003058,0.000000
3.418994,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,-0.071226,0.340165,0.000000,-0.012041,-0.003482,0.000000
3.486034,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,-0.083172,0.336264,0.000000,-0.011946,-0.003901,0.000000
3.553073,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,-0.095009,0.331947,0.000000,-0.011837,-0.004317,0.000000
3.620112,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,-0.106722,0.327221,0.000000,-0.011713,-0.004726,0.000000
3.687151,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,-0.118297,0.322090,0.000000,-0.011574,-0.005131,0.000000
3.754190,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,-0.129719,0.316561,0.000000,-0.011422,-0.005529,0.000000
3.821229,Style A: Smooth Circular,2,0,0,0,0,0,0,0,0,-0.140974,0.310639,0.000000,-0.011255,-0.005921,0.000000
