timestamp,style,episode,joint_1_angle,joint_2_angle,joint_3_angle,joint_4_angle,joint_1_velocity,joint_2_velocity,joint_3_velocity,joint_4_velocity,brush_x,brush_y,brush_z,brush_vx,brush_vy,brush_vz
0.000000,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,0.063379,0.037605,0.000000,0.000000,0.000000,0.000000
0.054795,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,0.065771,0.040991,0.000000,0.002391,0.003386,0.000000
0.109589,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,0.067964,0.044541,0.000000,0.002193,0.003550,0.000000
0.164384,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,0.069944,0.048243,0.000000,0.001980,0.003702,0.000000
0.219178,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,0.071695,0.052082,0.000000,0.001751,0.003839,0.000000
0.273973,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,0.073203,0.056043,0.000000,0.001508,0.003961,0.000000
0.328767,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,0.074455,0.060111,0.000000,0.001252,0.004068,0.000000
0.383562,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,0.075438,0.064268,0.000000,0.000983,0.004157,0.000000
0.438356,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,0.076142,0.068496,0.000000,0.000703,0.004228,0.000000
0.493151,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,0.076555,0.072776,0.000000,0.000414,0.004280,0.000000
0.547945,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,0.076670,0.077088,0.000000,0.000115,0.004312,0.000000
0.602740,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,0.076479,0.081413,0.000000,-0.000191,0.004324,0.000000
0.657534,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,0.075977,0.085728,0.000000,-0.000503,0.004316,0.000000
0.712329,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,0.075157,0.090013,0.000000,-0.000820,0.004285,0.000000
0.767123,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,0.074017,0.094246,0.000000,-0.001140,0.004233,0.000000
0.821918,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,0.072556,0.098404,0.000000,-0.001462,0.004158,0.000000
0.876712,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,0.070772,0.102464,0.000000,-0.001784,0.004060,0.000000
0.931507,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,0.068668,0.106405,0.000000,-0.002104,0.003941,0.000000
0.986301,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,0.066245,0.110203,0.000000,-0.002422,0.003798,0.000000
1.041096,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,0.063510,0.113836,0.000000,-0.002736,0.003633,0.000000
1.095890,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,0.060466,0.117281,0.000000,-0.003043,0.003445,0.000000
1.150685,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,0.057123,0.120516,0.000000,-0.003344,0.003236,0.000000
1.205479,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,0.053488,0.123521,0.000000,-0.003635,0.003004,0.000000
1.260274,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,0.049573,0.126272,0.000000,-0.003915,0.002752,0.000000
1.315068,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,0.045389,0.128751,0.000000,-0.004184,0.002478,0.000000
1.369863,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,0.040951,0.130936,0.000000,-0.004438,0.002185,0.000000
1.424658,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,0.036273,0.132810,0.000000,-0.004678,0.001873,0.000000
1.479452,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,0.031371,0.134353,0.000000,-0.004902,0.001543,0.000000
1.534247,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,0.026264,0.135548,0.000000,-0.005107,0.001196,0.000000
1.589041,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,0.020970,0.136380,0.000000,-0.005294,0.000832,0.000000
1.643836,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,0.015510,0.136834,0.000000,-0.005460,0.000454,0.000000
1.698630,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,0.009904,0.136895,0.000000,-0.005605,0.000062,0.000000
1.753425,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,0.004176,0.136553,0.000000,-0.005728,-0.000342,0.000000
1.808219,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,-0.001651,0.135796,0.000000,-0.005827,-0.000757,0.000000
1.863014,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,-0.007554,0.134614,0.000000,-0.005902,-0.001182,0.000000
1.917808,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,-0.013506,0.133000,0.000000,-0.005952,-0.001614,0.000000
1.972603,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,-0.019482,0.130949,0.000000,-0.005976,-0.002052,0.000000
2.027397,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,-0.025456,0.128455,0.000000,-0.005974,-0.002494,0.000000
2.082192,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,-0.031401,0.125515,0.000000,-0.005945,-0.002939,0.000000
2.136986,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,-0.037289,0.122130,0.000000,-0.005888,-0.003385,0.000000
2.191781,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,-0.043093,0.118300,0.000000,-0.005804,-0.003830,0.000000
2.246575,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,-0.048785,0.114027,0.000000,-0.005692,-0.004273,0.000000
2.301370,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,-0.054337,0.109317,0.000000,-0.005552,-0.004710,0.000000
2.356164,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,-0.059722,0.104175,0.000000,-0.005385,-0.005142,0.000000
2.410959,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,-0.064912,0.098611,0.000000,-0.005190,-0.005565,0.000000
2.465753,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,-0.069879,0.092633,0.000000,-0.004968,-0.005977,0.000000
2.520548,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,-0.074598,0.086255,0.000000,-0.004719,-0.006378,0.000000
2.575342,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,-0.079042,0.079490,0.000000,-0.004444,-0.006765,0.000000
2.630137,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,-0.083184,0.072354,0.000000,-0.004143,-0.007136,0.000000
2.684932,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,-0.087001,0.064864,0.000000,-0.003817,-0.007490,0.000000
2.739726,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,-0.090469,0.057039,0.000000,-0.003468,-0.007825,0.000000
2.794521,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,-0.093565,0.048901,0.000000,-0.003096,-0.008138,0.000000
2.849315,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,-0.096266,0.040472,0.000000,-0.002702,-0.008430,0.000000
2.904110,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,-0.098553,0.031775,0.000000,-0.002287,-0.008697,0.000000
2.958904,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,-0.100407,0.022836,0.000000,-0.001853,-0.008939,0.000000
3.013699,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,-0.101809,0.013683,0.000000,-0.001402,-0.009153,0.000000
3.068493,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,-0.102743,0.004343,0.000000,-0.000935,-0.009340,0.000000
3.123288,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,-0.103196,-0.005155,0.000000,-0.000453,-0.009497,0.000000
3.178082,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,-0.103154,-0.014779,0.000000,0.000042,-0.009624,0.000000
3.232877,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,-0.102605,-0.024498,0.000000,0.000548,-0.009719,0.000000
3.287671,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,-0.101542,-0.034279,0.000000,0.001063,-0.009782,0.000000
3.342466,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,-0.099956,-0.044090,0.000000,0.001586,-0.009811,0.000000
3.397260,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,-0.097843,-0.053896,0.000000,0.002113,-0.009806,0.000000
3.452055,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,-0.095199,-0.063664,0.000000,0.002644,-0.009767,0.000000
3.506849,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,-0.092023,-0.073356,0.000000,0.003176,-0.009693,0.000000
3.561644,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,-0.088316,-0.082940,0.000000,0.003707,-0.009584,0.000000
3.616438,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,-0.084081,-0.092379,0.000000,0.004235,-0.009439,0.000000
3.671233,Style B: Spiral Growth,1,0,0,0,0,0,0,0,0,-0.079323,-0.101637,0.000000,0.004757,-0.009259,0.000000
