timestamp,style,episode,joint_1_angle,joint_2_angle,joint_3_angle,joint_4_angle,joint_1_velocity,joint_2_velocity,joint_3_velocity,joint_4_velocity,brush_x,brush_y,brush_z,brush_vx,brush_vy,brush_vz
0.000000,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.089344,0.039757,0.000000,0.000000,0.000000,0.000000
0.054795,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.091435,0.042812,0.000000,0.002092,0.003055,0.000000
0.109589,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.093302,0.046012,0.000000,0.001866,0.003201,0.000000
0.164384,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.094927,0.049345,0.000000,0.001625,0.003333,0.000000
0.219178,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.096297,0.052795,0.000000,0.001370,0.003450,0.000000
0.273973,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.097399,0.056346,0.000000,0.001102,0.003551,0.000000
0.328767,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.098220,0.059982,0.000000,0.000821,0.003636,0.000000
0.383562,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.098749,0.063685,0.000000,0.000529,0.003703,0.000000
0.438356,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.098977,0.067437,0.000000,0.000227,0.003752,0.000000
0.493151,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.098894,0.071218,0.000000,-0.000083,0.003781,0.000000
0.547945,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.098493,0.075008,0.000000,-0.000401,0.003790,0.000000
0.602740,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.097767,0.078786,0.000000,-0.000725,0.003779,0.000000
0.657534,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.096714,0.082532,0.000000,-0.001054,0.003746,0.000000
0.712329,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.095328,0.086224,0.000000,-0.001386,0.003692,0.000000
0.767123,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.093609,0.089840,0.000000,-0.001719,0.003616,0.000000
0.821918,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.091556,0.093359,0.000000,-0.002053,0.003518,0.000000
0.876712,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.089170,0.096756,0.000000,-0.002386,0.003398,0.000000
0.931507,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.086455,0.100012,0.000000,-0.002715,0.003256,0.000000
0.986301,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.083415,0.103103,0.000000,-0.003040,0.003091,0.000000
1.041096,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.080055,0.106007,0.000000,-0.003359,0.002905,0.000000
1.095890,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.076384,0.108704,0.000000,-0.003671,0.002696,0.000000
1.150685,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.072411,0.111171,0.000000,-0.003973,0.002467,0.000000
1.205479,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.068146,0.113388,0.000000,-0.004265,0.002217,0.000000
1.260274,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.063601,0.115335,0.000000,-0.004545,0.001947,0.000000
1.315068,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.058791,0.116992,0.000000,-0.004811,0.001657,0.000000
1.369863,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.053729,0.118341,0.000000,-0.005061,0.001349,0.000000
1.424658,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.048434,0.119365,0.000000,-0.005296,0.001023,0.000000
1.479452,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.042921,0.120045,0.000000,-0.005512,0.000681,0.000000
1.534247,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.037212,0.120368,0.000000,-0.005710,0.000322,0.000000
1.589041,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.031325,0.120318,0.000000,-0.005887,-0.000050,0.000000
1.643836,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.025283,0.119882,0.000000,-0.006042,-0.000436,0.000000
1.698630,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.019107,0.119049,0.000000,-0.006175,-0.000833,0.000000
1.753425,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.012823,0.117808,0.000000,-0.006285,-0.001241,0.000000
1.808219,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.006452,0.116150,0.000000,-0.006370,-0.001658,0.000000
1.863014,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,0.000023,0.114069,0.000000,-0.006430,-0.002081,0.000000
1.917808,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,-0.006441,0.111558,0.000000,-0.006464,-0.002511,0.000000
1.972603,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,-0.012913,0.108614,0.000000,-0.006471,-0.002944,0.000000
2.027397,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,-0.019365,0.105233,0.000000,-0.006452,-0.003380,0.000000
2.082192,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,-0.025769,0.101417,0.000000,-0.006405,-0.003817,0.000000
2.136986,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,-0.032099,0.097165,0.000000,-0.006330,-0.004252,0.000000
2.191781,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,-0.038327,0.092482,0.000000,-0.006227,-0.004684,0.000000
2.246575,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,-0.044424,0.087371,0.000000,-0.006097,-0.005110,0.000000
2.301370,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,-0.050362,0.081840,0.000000,-0.005939,-0.005531,0.000000
2.356164,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,-0.056115,0.075898,0.000000,-0.005752,-0.005942,0.000000
2.410959,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,-0.061654,0.069555,0.000000,-0.005539,-0.006343,0.000000
2.465753,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,-0.066952,0.062823,0.000000,-0.005299,-0.006732,0.000000
2.520548,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,-0.071984,0.055716,0.000000,-0.005032,-0.007107,0.000000
2.575342,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,-0.076724,0.048251,0.000000,-0.004739,-0.007465,0.000000
2.630137,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,-0.081146,0.040445,0.000000,-0.004422,-0.007806,0.000000
2.684932,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,-0.085226,0.032317,0.000000,-0.004080,-0.008128,0.000000
2.739726,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,-0.088942,0.023888,0.000000,-0.003716,-0.008429,0.000000
2.794521,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,-0.092272,0.015182,0.000000,-0.003330,-0.008707,0.000000
2.849315,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,-0.095194,0.006221,0.000000,-0.002922,-0.008960,0.000000
2.904110,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,-0.097690,-0.002967,0.000000,-0.002496,-0.009189,0.000000
2.958904,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,-0.099742,-0.012357,0.000000,-0.002052,-0.009390,0.000000
3.013699,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,-0.101332,-0.021920,0.000000,-0.001591,-0.009563,0.000000
3.068493,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,-0.102447,-0.031626,0.000000,-0.001115,-0.009706,0.000000
3.123288,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,-0.103074,-0.041446,0.000000,-0.000626,-0.009819,0.000000
3.178082,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,-0.103200,-0.051346,0.000000,-0.000127,-0.009901,0.000000
3.232877,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,-0.102818,-0.061296,0.000000,0.000383,-0.009949,0.000000
3.287671,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,-0.101918,-0.071260,0.000000,0.000900,-0.009965,0.000000
3.342466,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,-0.100496,-0.081207,0.000000,0.001422,-0.009947,0.000000
3.397260,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,-0.098548,-0.091101,0.000000,0.001948,-0.009894,0.000000
3.452055,Style B: Spiral Growth,4,0,0,0,0,0,0,0,0,-0.096072,-0.100907,0.000000,0.002476,-0.009806,0.000000
