timestamp,style,episode,joint_1_angle,joint_2_angle,joint_3_angle,joint_4_angle,joint_1_velocity,joint_2_velocity,joint_3_velocity,joint_4_velocity,brush_x,brush_y,brush_z,brush_vx,brush_vy,brush_vz
0.000000,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.096325,0.037890,0.000000,0.000000,0.000000,0.000000
0.054795,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.098203,0.040803,0.000000,0.001878,0.002913,0.000000
0.109589,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.099846,0.043856,0.000000,0.001643,0.003054,0.000000
0.164384,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.101240,0.047037,0.000000,0.001393,0.003180,0.000000
0.219178,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.102369,0.050328,0.000000,0.001130,0.003292,0.000000
0.273973,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.103223,0.053716,0.000000,0.000853,0.003388,0.000000
0.328767,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.103788,0.057182,0.000000,0.000565,0.003466,0.000000
0.383562,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.104053,0.060710,0.000000,0.000266,0.003527,0.000000
0.438356,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.104010,0.064279,0.000000,-0.000043,0.003569,0.000000
0.493151,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.103651,0.067871,0.000000,-0.000360,0.003592,0.000000
0.547945,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.102967,0.071467,0.000000,-0.000683,0.003595,0.000000
0.602740,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.101955,0.075044,0.000000,-0.001013,0.003577,0.000000
0.657534,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.100609,0.078582,0.000000,-0.001346,0.003538,0.000000
0.712329,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.098927,0.082060,0.000000,-0.001682,0.003478,0.000000
0.767123,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.096908,0.085456,0.000000,-0.002019,0.003396,0.000000
0.821918,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.094553,0.088747,0.000000,-0.002356,0.003292,0.000000
0.876712,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.091862,0.091913,0.000000,-0.002690,0.003165,0.000000
0.931507,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.088841,0.094930,0.000000,-0.003021,0.003017,0.000000
0.986301,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.085493,0.097777,0.000000,-0.003348,0.002847,0.000000
1.041096,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.081826,0.100432,0.000000,-0.003667,0.002655,0.000000
1.095890,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.077848,0.102874,0.000000,-0.003978,0.002442,0.000000
1.150685,Style B: Spiral Growth,5,0,0,0,0,0,0,0,0,0.073568,0.105082,0.000000,-0.004280,0.002208,0.000000
